Price,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Automatic,CC,Doors,Cylinders,Weight,Reg_Fee
8950,2,1999,96000,Petrol,110,1,0,1600,3,4,1050,468.8921669296227
12250,9,1999,96000,Diesel,72,0,0,2000,4,4,1100,629.8074382021244
9250,2,1999,95750,Petrol,110,1,0,1600,5,4,1070,478.03929848460484
10250,8,1999,95147,Petrol,110,1,0,1600,3,4,1050,533.1524842424631
8950,1,1999,95000,Petrol,110,0,0,1600,3,4,1050,465.9470324666101
7999,4,1999,95000,Petrol,110,1,0,1600,3,4,1050,385.5935441777798
9900,3,1999,94606,Petrol,110,0,0,1600,3,4,1065,499.7488682150991
8250,6,1999,94504,Petrol,86,1,0,1300,4,4,1000,437.2445476926003
10500,4,1999,93428,Petrol,110,1,0,1600,5,4,1075,550.5584880700262
8450,4,1999,93408,Petrol,86,0,0,1300,3,4,1015,434.9605116552816
9900,1,1999,93296,Petrol,110,1,0,1600,5,4,1090,517.8093461695155
10500,7,1999,93098,Petrol,110,1,0,1600,5,4,1075,534.9366617572067
8500,2,1999,92922,Diesel,72,1,0,2000,4,4,1100,469.33982661169665
9500,8,1999,92498,Petrol,110,1,0,1600,3,4,1050,488.04642259091725
9450,4,1999,92226,Petrol,110,0,0,1600,3,4,1065,509.4662201493962
9900,1,1999,91505,Diesel,72,0,0,2000,3,4,1115,501.409391605928
8250,5,1999,91333,Petrol,110,1,0,1600,3,4,1050,467.8285467533639
8750,4,1999,91246,Petrol,86,1,0,1300,3,4,1015,425.1971654136444
9500,11,1999,91000,Petrol,110,1,0,1600,5,4,1075,484.46217733540504
8450,1,1999,90727,Petrol,110,0,0,1600,3,4,1050,391.2196879172461
8490,7,1999,90000,Petrol,110,0,0,1600,3,4,1050,470.7304361277276
8750,9,1999,89576,Petrol,110,0,0,1600,4,4,1035,450.5330067897801
9750,5,1999,89145,Petrol,86,1,0,1300,3,4,1025,461.1410928726136
9950,6,1999,89000,Petrol,110,1,0,1600,5,4,1085,523.9103200188
8500,1,1999,88807,Petrol,110,0,0,1600,3,4,1050,427.66623866697
8450,6,1999,88685,Petrol,110,0,0,1600,5,4,1070,419.583654370966
7900,7,1999,88667,Petrol,110,1,0,1600,4,4,1040,365.6510264436647
8750,12,1999,88480,Petrol,110,1,0,1600,3,4,1050,456.8893768566295
7950,8,1999,88127,Petrol,86,0,0,1300,3,4,1015,345.7878132609812
6900,7,1999,88000,Petrol,86,0,0,1300,3,4,1020,320.51295096569527
8150,4,1999,87821,Petrol,86,1,0,1300,3,4,1015,390.1760856940414
10995,10,1999,87654,Petrol,86,1,1,1300,5,4,1065,578.967424327769
8900,10,1999,86888,Petrol,110,1,0,1600,3,4,1050,453.73433755151103
9500,10,1999,86871,Petrol,86,1,0,1300,5,4,1040,496.3853931125602
8950,1,1999,86714,Petrol,110,1,0,1600,4,4,1035,438.8651610896342
11500,4,1999,85889,Petrol,110,0,0,1600,3,4,1065,565.9165710232994
10450,7,1999,85000,Petrol,110,1,0,1600,3,4,1050,438.3557184551066
10500,9,1999,85000,Petrol,86,1,0,1300,3,4,1025,521.903070181982
9250,1,1999,84976,Petrol,110,1,0,1600,4,4,1035,502.05762024394477
10950,4,1999,84558,Petrol,110,1,0,1600,5,4,1120,531.4049704782108
10450,7,1999,84549,Petrol,110,0,0,1600,5,4,1075,531.2304998955235
9250,1,1999,84482,Petrol,110,1,0,1600,5,4,1075,495.2915823998015
8750,7,1999,83908,Petrol,110,1,0,1600,5,4,1070,437.8209057248581
8750,2,1999,83560,Petrol,86,0,0,1300,3,4,1015,454.0940740366855
9800,1,1999,83000,Petrol,107,1,1,1600,5,4,1100,507.97039620168374
8250,5,1999,82723,Petrol,86,0,0,1300,3,4,1015,371.22678882947116
10450,7,1999,82421,Petrol,110,1,0,1600,3,4,1065,535.9116761570045
9750,11,1999,82254,Petrol,110,0,0,1600,5,4,1050,476.4907793143143
8950,8,1999,82115,Petrol,110,1,0,1600,3,4,1055,444.7533410687177
7450,4,1999,82000,Petrol,86,1,0,1300,3,4,1015,352.81388577343273
8450,1,1999,81965,Petrol,86,1,0,1300,5,4,1035,400.53673145689345
8250,3,1999,81250,Petrol,110,0,0,1600,3,4,1050,421.36010114323045
10950,4,1999,81192,Petrol,110,1,0,1600,3,4,1065,548.2910597654882
8950,8,1999,81170,Petrol,110,1,0,1600,4,4,1040,423.48659761016415
8750,3,1999,81083,Petrol,86,0,0,1300,3,4,1015,436.6022376976689
10450,8,1999,80714,Petrol,110,1,0,1600,5,4,1075,557.2817843415633
10950,12,1999,80470,Petrol,110,0,0,1600,5,4,1085,554.8810584606991
8450,4,1999,80439,Petrol,110,1,0,1600,4,4,1035,405.887605854439
9950,10,1999,80430,Petrol,110,1,0,1600,3,4,1065,474.4408386675452
9950,1,1999,80426,Petrol,110,1,0,1600,3,4,1055,513.5977003322183
8750,7,1999,80265,Petrol,86,0,0,1300,3,4,1015,427.55688134822367
9950,4,1999,80153,Petrol,110,0,0,1600,5,4,1070,451.39244732656886
9500,1,1999,80121,Petrol,110,0,0,1600,5,4,1070,511.19185190329574
8250,4,1999,80086,Petrol,110,1,0,1600,4,4,1035,445.1584244165358
10950,7,1999,80000,Petrol,110,0,0,1600,5,4,1075,501.45404654478966
7950,9,1999,80000,Petrol,86,0,0,1300,5,4,1015,434.37687254411463
8250,4,1999,80000,Petrol,86,1,0,1300,2,4,1015,382.84151188727907
9895,2,1999,79858,Petrol,110,1,0,1600,4,4,1040,513.9687680638881
9130,2,1999,79762,Petrol,86,1,0,1300,3,4,1015,431.157674145592
10950,10,1999,79660,Petrol,86,0,1,1300,5,4,1065,582.1083902252616
10500,9,1999,79150,Petrol,110,1,0,1600,5,4,1075,589.5822551049102
8900,8,1999,79000,Petrol,110,1,0,1600,3,4,1050,400.7651134684485
9500,12,1999,78955,Petrol,86,1,0,1300,5,4,1045,534.3192552924334
10950,10,1999,78750,Diesel,90,1,0,1975,5,4,1155,547.2038821341488
7950,1,1999,78521,Petrol,86,0,0,1300,3,4,1015,410.53812281266664
7950,5,1999,78356,Petrol,86,1,0,1300,3,4,1015,396.32486716213407
7950,4,1999,78076,Petrol,86,1,0,1300,3,4,1015,361.1656041721095
9500,8,1999,78063,Petrol,107,1,1,1600,5,4,1100,462.1091596313864
10950,2,1999,77821,Petrol,110,1,0,1600,5,4,1075,528.8101836400028
9750,1,1999,77695,Petrol,110,1,0,1600,4,4,1035,452.15834993381264
9750,4,1999,77500,Petrol,110,1,0,1600,3,4,1050,480.2448120082555
9450,6,1999,77457,Petrol,110,1,0,1600,3,4,1055,524.7526029887599
8950,1,1999,77029,Petrol,86,1,0,1300,3,4,1015,433.83551292579034
8950,1,1999,77008,Petrol,86,1,0,1300,3,4,1015,427.01742782526566
8900,3,1999,76791,Petrol,110,1,0,1600,5,4,1070,511.9906858716596
9950,8,1999,76700,Petrol,86,1,0,1300,5,4,1035,480.76356002690426
8750,2,1999,76569,Petrol,86,1,0,1300,3,4,1020,372.55364109589345
8950,10,1999,76162,Petrol,110,1,0,1600,5,4,1075,434.66882172301484
8990,4,1999,76155,Petrol,110,1,0,1600,4,4,1035,417.472919113451
8950,8,1999,75609,Petrol,86,1,0,1300,3,4,1015,445.9578593360266
8950,7,1999,75569,Diesel,72,1,0,2000,3,4,1120,464.7442564819638
9950,2,1999,75429,Petrol,110,1,0,1600,3,4,1065,478.8271714795864
9900,1,1999,75000,Petrol,110,1,0,1600,5,4,1075,439.8223379946345
8950,4,1999,75000,Petrol,86,0,0,1300,3,4,1015,462.3178959901441
8950,7,1999,75000,Petrol,110,1,0,1600,5,4,1070,430.64753923322525
9500,3,1999,74963,Petrol,107,0,1,1600,3,4,1085,431.6288569106058
7950,1,1999,74889,Petrol,86,1,0,1300,3,4,1015,380.51553317196567
7750,1,1999,74875,Petrol,110,0,0,1600,5,4,1070,417.9885410069391
8950,6,1999,74747,Petrol,110,1,0,1600,5,4,1075,406.7689721469151
11950,9,1999,74720,Petrol,110,1,0,1600,5,4,1085,652.8338971012474
8950,7,1999,74457,Petrol,110,0,0,1600,5,4,1075,483.7047669244313
11950,9,1999,74337,Petrol,86,0,0,1300,5,4,1035,590.1237037972896
8950,1,1999,74308,Petrol,110,0,0,1600,3,4,1050,481.3106658652355
9950,5,1999,74193,Petrol,110,0,0,1600,3,4,1050,507.36066376124467
8250,4,1999,74179,Petrol,110,1,0,1600,3,4,1050,439.92466844246087
8995,2,1999,73936,Petrol,86,1,0,1300,5,4,1050,478.2407710367531
9995,8,1999,73894,Petrol,110,1,0,1600,3,4,1065,508.9627866860145
9250,5,1999,73500,Petrol,110,1,0,1600,3,4,1050,418.49088704410707
10950,5,1999,73376,Petrol,110,0,0,1600,5,4,1070,553.355864077118
8900,5,1999,73300,Petrol,86,1,0,1300,3,4,1015,415.2849416915934
9500,11,1999,73172,Petrol,110,1,0,1600,5,4,1075,493.99446827940875
9950,11,1999,72928,Petrol,110,1,0,1600,5,4,1075,504.65196838138985
7950,2,1999,72880,Petrol,86,1,0,1332,3,4,1015,380.7990623923069
8250,6,1999,72522,Petrol,110,1,0,1600,3,4,1050,438.1533250767686
9450,5,1999,72000,Petrol,86,1,0,1300,3,4,1015,425.914382673305
7950,12,1999,72000,Petrol,86,0,0,1300,3,4,1015,391.1559726256543
9500,10,1999,71366,Petrol,110,0,0,1600,3,4,1065,558.1719224207786
8950,4,1999,71317,Petrol,110,0,0,1600,3,4,1050,435.44231150937026
10950,7,1999,71000,Petrol,110,0,0,1600,5,4,1070,501.0940174339902
8950,9,1999,70954,Petrol,110,0,0,1600,3,4,1050,510.47714629503645
9450,6,1999,70908,Petrol,86,0,0,1300,5,4,1035,415.55177924484855
8000,11,1999,70560,Petrol,110,1,0,1600,3,4,1050,361.6367534105554
9900,2,1999,70552,Petrol,110,0,0,1600,5,4,1075,519.1308426304114
8950,7,1999,70500,Petrol,110,1,0,1600,5,4,1035,416.4120797917622
10900,9,1999,70453,Diesel,72,0,0,2000,5,4,1135,557.924220945462
9450,10,1999,70218,Petrol,110,1,0,1600,3,4,1050,474.6346322241068
8450,5,1999,70116,Petrol,110,1,0,1600,4,4,1035,460.1604162627541
9500,4,1999,70068,Petrol,110,1,0,1600,5,4,1075,419.73927546089095
10500,2,1999,70000,Petrol,107,1,1,1587,3,4,1065,504.8855104753765
6950,1,1999,70000,Petrol,86,1,0,1300,3,4,1015,360.72818674185976
9750,1,1999,69103,Petrol,110,0,0,1600,4,4,1035,483.09987428554973
6950,11,1999,69022,Petrol,86,1,0,1300,5,4,1035,337.63890377592054
9650,2,1999,69000,Petrol,110,1,0,1600,3,4,1065,520.7026737582664
9950,1,1999,68865,Petrol,110,1,0,1600,3,4,1065,489.2551923286397
9250,11,1999,68723,Petrol,86,0,0,1300,3,4,1025,452.4308001840312
8950,6,1999,68453,Petrol,110,1,0,1600,5,4,1070,424.6520580974447
9900,6,1999,68238,Petrol,86,0,0,1300,5,4,1050,502.0870702483515
10995,6,1999,68153,Petrol,110,1,0,1600,5,4,1085,588.7736509145859
10500,4,1999,68000,Petrol,110,0,0,1600,5,4,1075,476.51194447929083
8950,4,1999,68000,Petrol,86,1,0,1300,3,4,1015,407.39747945978456
9750,2,1999,67762,Petrol,110,1,0,1600,3,4,1065,503.6583189613926
10950,1,1999,67146,Petrol,110,1,0,1600,5,4,1075,550.6347800925474
9750,2,1999,67110,Petrol,86,1,0,1300,5,4,1035,491.78122853818064
9950,10,1999,67010,Petrol,110,1,0,1600,3,4,1065,469.5178418569261
10500,4,1999,67003,Petrol,110,1,0,1600,4,4,1035,518.5753762336639
10400,1,1999,66785,Petrol,86,0,1,1300,3,4,1045,502.4805079581533
8800,1,1999,66550,Petrol,86,0,0,1332,3,4,1010,422.579519940082
10500,8,1999,66259,Petrol,110,1,0,1600,3,4,1065,543.437163451492
9250,7,1999,66082,Petrol,110,0,0,1600,5,4,1070,498.65817738185655
7800,4,1999,66000,Petrol,86,1,0,1300,3,4,1015,381.5705574972864
9950,8,1999,66000,Petrol,110,0,0,1600,3,4,1050,487.4656863714595
10750,6,1999,65896,Petrol,110,1,0,1600,3,4,1065,606.5171140011244
10950,2,1999,65785,Petrol,110,1,0,1600,5,4,1075,570.0932386560651
9950,4,1999,65513,Petrol,110,1,1,1600,4,4,1070,513.3381370155867
9950,10,1999,65463,Petrol,110,1,0,1600,5,4,1070,472.06786634481796
8100,1,1999,65400,Petrol,86,1,0,1300,4,4,1000,462.8539766347157
9250,9,1999,65259,Petrol,110,1,0,1600,3,4,1050,470.2949889286085
7800,5,1999,65000,Petrol,110,1,0,1600,3,4,1050,382.33864269043687
9000,1,1999,65000,Petrol,110,0,0,1600,5,4,1070,432.3956234460726
8950,12,1999,65000,Petrol,110,0,0,1600,4,4,1035,464.6366119869178
8950,7,1999,64966,Petrol,86,0,0,1300,3,4,1020,419.442870426141
9950,1,1999,64950,Petrol,110,1,0,1600,5,4,1075,496.8084960174446
8500,9,1999,64914,Petrol,110,1,0,1600,5,4,1070,406.19279595762424
7995,7,1999,64797,Petrol,110,1,0,1600,5,4,1075,378.6940730111323
8750,4,1999,64772,Petrol,110,1,0,1600,3,4,1050,444.6935834720394
9750,6,1999,64690,Petrol,86,0,0,1300,3,4,1020,503.8427881855156
10950,4,1999,64630,Petrol,110,0,0,1600,5,4,1070,576.8894418278762
9750,2,1999,64613,Petrol,110,1,0,1600,5,4,1085,456.1145556385504
8200,9,1999,64383,Petrol,86,0,0,1300,3,4,1015,373.1769877335411
8950,1,1999,64000,Petrol,110,0,0,1600,5,4,1075,375.0945284723965
9500,3,1999,63881,Petrol,86,0,0,1300,3,4,1015,497.74426881807295
10950,11,1999,63870,Diesel,72,0,0,2000,5,4,1135,532.5176752030251
9750,3,1999,63328,Petrol,86,0,1,1300,5,4,1065,506.07410884918824
9950,4,1999,63000,Petrol,86,1,1,1300,5,4,1065,503.2262706012401
10450,8,1999,63000,Petrol,86,0,1,1300,3,4,1050,541.2562189057685
9850,4,1999,62396,Petrol,110,0,0,1600,3,4,1050,497.85139678326294
9450,7,1999,62377,Petrol,110,1,0,1600,5,4,1075,507.92769023130865
10295,2,1999,62316,Petrol,110,1,0,1600,3,4,1050,502.8802491607074
9750,1,1999,62292,Petrol,110,1,0,1600,3,4,1065,500.804463964074
8950,4,1999,62225,Petrol,110,1,0,1600,3,4,1050,481.1681449428919
9900,1,1999,62222,Petrol,110,0,0,1600,5,4,1075,562.9301262055089
8750,3,1999,62135,Petrol,86,1,0,1300,5,4,1035,413.37925679405765
9950,11,1999,62024,Petrol,110,1,0,1600,5,4,1075,537.420939326685
8500,9,1999,61977,Petrol,86,1,0,1300,3,4,1015,420.1758453415631
9950,7,1999,61930,Petrol,110,1,0,1600,4,4,1035,498.9058137075667
10950,12,1999,61682,Petrol,110,0,0,1600,3,4,1050,552.5373160144535
9795,1,1999,61568,Petrol,110,1,0,1600,4,4,1035,521.0989023248546
8750,1,1999,61504,Petrol,110,1,0,1600,4,4,1035,491.34270088453064
8250,4,1999,61384,Petrol,110,1,0,1600,3,4,1050,428.6701046621509
9950,11,1999,61343,Petrol,110,1,0,1600,5,4,1075,488.5775852581759
9950,7,1999,61254,Petrol,110,0,0,1600,5,4,1075,499.40077782173273
10500,10,1999,61166,Petrol,110,1,0,1600,3,4,1050,488.2024515114825
9750,7,1999,61149,Petrol,86,1,0,1300,5,4,1040,503.1893955479068
11250,8,1999,61144,Petrol,110,1,0,1600,5,4,1090,511.70774597095186
8900,10,1999,61127,Petrol,110,1,0,1600,3,4,1050,411.7767871807354
7950,9,1999,61100,Petrol,86,1,0,1300,3,4,1015,337.4293052068607
11500,1,1999,61100,Petrol,110,1,0,1600,5,4,1075,562.3449575597508
9450,12,1999,61000,Petrol,110,1,0,1600,3,4,1050,413.4673739069911
7995,4,1999,60724,Petrol,86,1,0,1300,3,4,1015,380.37022114143167
10995,10,1999,60708,Petrol,86,1,0,1300,5,4,1045,514.1313643521864
8950,8,1999,60532,Petrol,110,1,0,1600,3,4,1050,450.78645861797787
8250,2,1999,60000,Petrol,86,0,1,1300,4,4,1030,423.62434560199125
8950,3,1999,60000,Petrol,86,1,0,1300,3,4,1015,470.28889752121245
8950,4,1999,60000,Petrol,86,1,0,1300,3,4,1015,436.90096460429487
9500,7,1999,59295,Petrol,86,0,0,1300,5,4,1035,411.6271732835711
7500,4,1999,59264,Petrol,86,0,0,1300,3,4,1015,386.0090738141911
8950,6,1999,59000,Petrol,110,0,0,1600,3,4,1050,451.02124414618055
9950,6,1999,59000,Petrol,86,1,0,1300,5,4,1035,449.0856078836887
9750,4,1999,59000,Petrol,110,0,0,1600,5,4,1075,479.4858124006335
9450,8,1999,59000,Petrol,110,1,0,1600,5,4,1070,455.5967877413284
9950,4,1999,59000,Petrol,110,0,0,1600,3,4,1050,531.2052959910903
9750,1,1999,58860,Petrol,110,1,0,1600,3,4,1055,492.15319927973593
8950,4,1999,58829,Petrol,110,0,0,1600,3,4,1050,464.2146023260767
8250,3,1999,58654,Petrol,110,1,0,1600,5,4,1070,484.2210343280269
7750,4,1999,58300,Petrol,86,1,0,1300,3,4,1015,387.1603384694952
8950,9,1999,58269,Petrol,110,1,0,1600,3,4,1050,464.86921983082595
9950,5,1999,58136,Petrol,110,1,0,1600,5,4,1075,516.0605394110727
9450,3,1999,58113,Petrol,107,1,1,1600,3,4,1085,486.9310054289817
12950,2,1999,58058,Petrol,110,1,0,1600,3,4,1065,667.4918193778997
9950,11,1999,58000,Petrol,110,1,0,1600,3,4,1050,454.26294593930794
10495,7,1999,58000,Petrol,110,1,0,1600,3,4,1065,572.7667156486731
7950,1,1999,57565,Petrol,86,1,0,1300,5,4,1035,439.5400596775954
10500,6,1999,57413,Petrol,107,0,1,1600,5,4,1115,509.3824900971041
8950,4,1999,57374,Petrol,110,1,0,1600,5,4,1075,386.24498034862194
9900,7,1999,57179,Petrol,110,1,0,1600,5,4,1075,498.14708860488713
9995,8,1999,57169,Petrol,110,1,0,1600,3,4,1065,487.82077365720846
9950,6,1999,57124,Petrol,110,1,0,1600,3,4,1065,526.4803075992955
9950,6,1999,57000,Petrol,110,1,0,1600,3,4,1050,515.7518943828053
8250,2,1999,57000,Petrol,110,0,0,1600,3,4,1050,356.3199133997474
9950,6,1999,57000,Petrol,86,1,0,1300,5,4,1035,485.55863563530943
8950,10,1999,56259,Petrol,86,0,0,1300,3,4,1015,411.91922012155663
10950,7,1999,56209,Petrol,107,1,1,1600,3,4,1080,556.8576329964648
9250,2,1999,56074,Petrol,86,0,0,1300,4,4,1000,415.8743749556369
9950,6,1999,55942,Petrol,110,1,0,1600,5,4,1070,484.35868637030904
9995,12,1999,55844,Petrol,86,1,0,1300,5,4,1045,535.9583333693731
8750,8,1999,55747,Petrol,86,0,0,1300,3,4,1020,414.4653920711375
10950,11,1999,55478,Petrol,86,0,0,1300,5,4,1045,525.7685671886017
10350,9,1999,55085,Petrol,107,0,1,1600,5,4,1105,505.59247038321024
9950,4,1999,55061,Petrol,110,1,0,1600,5,4,1070,503.63555501008994
8950,4,1999,55000,Petrol,86,1,0,1300,3,4,1015,434.45125841839945
10950,12,1999,55000,Petrol,110,0,0,1600,5,4,1075,518.9739448291817
10950,6,1999,54936,Petrol,110,1,0,1600,5,4,1075,555.9916781996881
8950,1,1999,54875,Petrol,110,1,0,1600,5,4,1070,410.91077604158556
8900,2,1999,54847,Petrol,110,0,0,1600,3,4,1050,418.8520274542232
10250,9,1999,54554,Petrol,110,1,0,1600,3,4,1065,506.85003147474794
9450,8,1999,54125,Petrol,110,1,0,1600,5,4,1035,443.3622195445736
9250,8,1999,54000,Petrol,110,1,0,1600,3,4,1055,509.0819570787986
10500,12,1999,54000,Petrol,110,1,0,1600,5,4,1075,518.3627620498065
7350,11,1999,54000,Petrol,86,0,0,1300,5,4,1035,380.1666017882091
10250,12,1999,54000,Petrol,110,1,0,1600,3,4,1135,460.4346517539852
10250,7,1999,53285,Petrol,110,1,0,1600,5,4,1075,503.5276197541343
11500,4,1999,53053,Petrol,110,1,0,1600,5,4,1075,535.7514072552648
8950,1,1999,53000,Petrol,110,1,1,1587,3,4,1075,435.75559148831036
7750,1,1999,53000,Petrol,86,0,0,1300,3,4,1015,366.4202455844277
9500,5,1999,52968,Petrol,110,1,0,1600,3,4,1050,478.37896615271956
8450,2,1999,52800,Petrol,86,1,0,1300,3,4,1015,408.94937082334513
8950,12,1999,52548,Petrol,110,0,0,1600,3,4,1050,474.083982444253
8400,9,1999,52487,Petrol,110,1,0,1600,4,4,1035,422.59232759029095
9250,3,1999,52383,Petrol,86,0,0,1300,3,4,1015,477.0467758352288
8900,8,1999,52112,Petrol,110,1,0,1600,4,4,1035,445.95029505659187
8750,11,1999,51712,Petrol,110,0,0,1600,3,4,1050,399.96529016058776
10950,11,1999,51421,Petrol,110,0,1,1600,5,4,1105,549.7316461747694
8950,8,1999,51235,Petrol,86,1,0,1300,4,4,1000,417.8660034845111
8950,4,1999,51000,Petrol,86,1,0,1300,3,4,1015,485.04136778965665
8895,8,1999,50925,Petrol,110,1,0,1600,5,4,1070,417.26416328205454
9390,3,1999,50806,Petrol,86,0,0,1300,3,4,1480,417.53147095278024
8750,10,1999,50469,Petrol,110,1,0,1600,5,4,1070,447.3925650034039
9750,8,1999,50173,Petrol,110,1,0,1600,5,4,1075,521.0125028898815
9950,7,1999,50000,Petrol,110,1,0,1600,5,4,1075,462.1129203049568
10950,4,1999,49942,Petrol,110,0,0,1600,3,4,1065,518.7677654047361
9900,2,1999,49585,Petrol,110,0,0,1600,5,4,1085,492.1002042892356
9500,7,1999,49258,Petrol,110,1,0,1600,4,4,1035,510.37803854975624
9950,8,1999,49000,Petrol,110,0,0,1600,3,4,1050,452.8613549183429
9950,6,1999,48738,Petrol,110,0,0,1600,5,4,1055,546.2062034966177
10500,7,1999,47750,Petrol,86,1,0,1300,5,4,1040,558.5690437413984
9950,6,1999,47612,Petrol,86,0,0,1300,3,4,1015,514.9704999496045
10495,1,1999,47500,Petrol,86,1,0,1300,5,4,1035,536.3542630182077
9500,3,1999,47237,Petrol,110,0,0,1600,3,4,1050,501.24507840147163
8500,11,1999,47171,Petrol,86,1,0,1300,3,4,1015,423.286667523357
10450,9,1999,47060,Petrol,110,0,0,1600,4,4,1035,542.5138034818225
8950,4,1999,47014,Petrol,86,1,0,1300,3,4,1015,465.935574573508
9900,10,1999,46929,Petrol,86,1,0,1300,3,4,1025,482.70982422573684
8900,6,1999,46000,Petrol,86,0,0,1300,5,4,1035,443.2085826962845
8745,4,1999,45681,Petrol,110,0,0,1600,3,4,1050,358.8279560751554
8750,4,1999,45549,Petrol,86,1,0,1300,3,4,1015,370.4071373857419
10750,12,1999,45000,Petrol,110,1,0,1600,5,4,1050,522.4416753848187
9750,12,1999,45000,Petrol,110,1,0,1600,3,4,1050,484.46454327968206
8850,4,1999,45000,Petrol,110,0,0,1600,5,4,1075,434.62299176068075
7950,3,1999,45000,Petrol,86,1,0,1300,5,4,1035,381.4079642001482
9450,6,1999,45000,Petrol,110,1,0,1600,4,4,1035,441.80682129653553
9950,8,1999,45000,Petrol,107,0,1,1600,3,4,1085,529.7832421580806
8250,6,1999,44944,Petrol,110,1,0,1600,4,4,1035,384.1784172639586
9950,8,1999,44597,Petrol,86,0,0,1300,3,4,1015,480.16978825469175
9995,1,1999,44458,Petrol,86,0,0,1300,3,4,1015,587.8323013513224
9950,10,1999,43818,Petrol,110,0,0,1600,5,4,1070,493.88116826871715
10495,9,1999,43426,Petrol,110,1,0,1600,5,4,1070,549.2945215628704
7950,11,1999,43000,CNG,110,1,1,1600,4,4,1114,364.6415115469761
8950,1,1999,43000,Petrol,110,1,0,1600,5,4,1035,444.16761764220337
9695,12,1999,43000,Petrol,110,0,0,1600,5,4,1075,504.811061232675
7750,5,1999,43000,Petrol,86,0,0,1300,3,4,1015,367.65406598090084
9950,1,1999,42750,Petrol,110,1,0,1600,3,4,1050,534.5191198324562
9950,2,1999,42102,Petrol,110,1,0,1600,5,4,1075,521.8058519294136
9950,6,1999,41586,Petrol,110,1,0,1600,5,4,1114,493.5285384940439
9900,5,1999,41200,Petrol,110,0,0,1600,5,4,1070,482.96267380024284
10950,12,1999,40214,Petrol,86,0,0,1300,3,4,1025,561.402418596875
8950,9,1999,40000,Petrol,86,1,0,1300,4,4,1000,465.5906606917355
8950,3,1999,39222,Petrol,86,1,1,1300,3,4,1045,445.1292314516633
8250,3,1999,39144,Petrol,110,1,0,1600,3,4,1050,468.68624194783933
10250,7,1999,39000,Petrol,110,1,0,1600,5,4,1075,526.6070308968906
8750,8,1999,38019,Petrol,110,1,0,1600,5,4,1070,396.7299837917516
9750,1,1999,37759,Petrol,110,1,0,1600,5,4,1070,535.8220627217238
10950,8,1999,37500,Petrol,110,0,0,1600,5,4,1085,548.4247375205337
10950,9,1999,37111,Petrol,110,1,0,1600,3,4,1050,538.2894382088308
9750,7,1999,37000,Petrol,86,0,0,1300,3,4,1015,536.7583499675399
8900,10,1999,36954,Petrol,110,1,0,1600,3,4,1050,504.98638941251266
9500,9,1999,36943,Petrol,110,0,0,1600,5,4,1070,426.81803368715333
9950,6,1999,36923,Petrol,86,0,0,1300,5,4,1050,500.75867176327296
9950,3,1999,36658,Petrol,110,0,0,1600,3,4,1050,561.5728872709255
8250,4,1999,36000,Petrol,86,1,0,1300,3,4,1015,447.54256153478536
10450,4,1999,36000,Petrol,110,1,0,1600,3,4,1065,470.97687930475524
10950,7,1999,35512,Petrol,110,1,0,1600,3,4,1065,520.087263729611
9250,4,1999,35283,Petrol,86,1,0,1300,3,4,1015,499.11268691568523
8900,1,1999,35000,Petrol,110,1,0,1600,3,4,1050,471.14162603914883
10900,12,1999,35000,Petrol,86,1,0,1300,5,4,1045,566.6919387384294
9750,5,1999,34114,Petrol,110,0,0,1600,3,4,1050,480.77736284757526
11950,11,1999,34000,Petrol,110,0,0,1600,5,4,1075,598.7402687320013
7900,1,1999,33847,Petrol,86,1,0,1300,4,4,1000,343.6981814690166
10900,12,1999,33535,Petrol,110,0,0,1600,4,4,1035,544.6295275807296
10450,4,1999,33000,Petrol,110,0,0,1600,3,4,1050,516.9329200556006
10950,10,1999,32150,Petrol,110,1,0,1600,5,4,1085,594.469575850973
9950,4,1999,31588,Petrol,86,1,0,1300,3,4,1015,462.5265678331305
10750,9,1999,31480,Petrol,110,1,0,1600,3,4,1065,507.5981663239847
9900,12,1999,31307,Petrol,110,1,0,1600,5,4,1070,502.02969170765954
10750,1,1999,31000,Petrol,110,1,0,1600,4,4,1035,544.7537155742934
10450,11,1999,30634,Petrol,110,1,0,1600,5,4,1075,507.8344375467623
9450,1,1999,30300,Petrol,86,1,0,1300,4,4,1000,478.55351749196865
10750,9,1999,28500,Petrol,86,1,1,1300,3,4,1045,571.067495101428
10950,9,1999,28500,Petrol,110,0,0,1600,5,4,1075,505.4442994819627
10000,12,1999,28000,Petrol,86,0,0,1300,3,4,1015,499.51455093769
10500,1,1999,26698,Petrol,110,0,0,1600,3,4,1055,450.7704321998694
12500,7,1999,26000,Petrol,107,0,1,1600,3,4,1085,643.7176552728479
8950,7,1999,25505,Petrol,86,1,0,1300,5,4,1035,440.1544535313743
10500,11,1999,25000,Petrol,110,1,0,1600,5,4,1075,536.2696757416281
9245,3,1999,22835,Petrol,110,1,0,1600,3,4,1050,484.04835129373924
10950,10,1999,22705,Petrol,110,1,0,1600,5,4,1075,489.45795009235167
9500,6,1999,22178,Petrol,86,1,0,1300,3,4,1015,494.6322533894118
10900,7,1999,17345,Petrol,110,1,0,1600,3,4,1050,509.4881102789443
10950,2,1999,15535,Petrol,86,1,1,1300,4,4,1030,588.6157657131284
